@relation InstanceResultListener

@attribute Key_Dataset {breast-cancer,german_credit,pima_diabetes,ionosphere}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.VotedPerceptron,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'-I 1 -E 1.0 -S 1 -M 10000','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"'}
@attribute Key_Scheme_version_ID {-1072429260104568698,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
ionosphere,2,8,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,30,5,0,85.714286,14.285714,0,0.647887,0.142857,0.377964,31.293047,79.565506,32.502297,4316.197732,-4283.695435,0.928637,123.319935,-122.391298,21.927598,0.626503,67.464765,0.583333,7,0,0,1,23,0.416667,5,1,0.583333,0.736842,0.692219,0.833333,0.780952,0.857143,0.27381,0.72619,0.142857,0.882653,0.857143,0.845349,0.692219,0.833333,0.827543,0.819401,0.857143,0.001,0.001,0,0,0,0,195221,100232,13403,85.714286,50,?
ionosphere,2,9,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.057143,0.239046,12.517221,50.321653,32.502297,2148,-2115.497703,0.928637,61.371429,-60.442792,28.272417,0.807783,86.985905,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.916667,0.890476,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.916667,0.909878,0.933712,0.942857,0.001,0,0,0,0,0,195221,100232,13403,94.285714,50,?
ionosphere,2,10,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,25,10,0,71.428571,28.571429,0,0.279835,0.285724,0.534522,62.588165,112.522568,32.502297,8155.671701,-8123.169404,0.928637,233.019191,-232.090554,11.352422,0.324355,34.928062,0.333333,4,0.086957,2,0.913043,21,0.666667,8,0.666667,0.333333,0.444444,0.310299,0.657609,0.465079,0.714286,0.467909,0.532091,0.285714,0.704433,0.714286,0.68315,0.310299,0.65999,0.64906,0.626068,0.714286,0.001,0,0,0,0,0,195221,100232,13403,71.428571,50,?
ionosphere,3,1,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,315,36,32,4,0,88.888889,11.111111,0,0.741935,0.111111,0.333333,24.101868,69.397419,33.969909,3240.755039,-3206.78513,0.943609,90.020973,-89.077365,25.496104,0.708225,75.054966,0.692308,9,0,0,1,23,0.307692,4,1,0.692308,0.818182,0.767948,0.884615,0.852564,0.888889,0.196581,0.803419,0.111111,0.90535,0.888889,0.883232,0.767948,0.884615,0.873041,0.869091,0.888889,0.001,0,0,0,0,0,194912,99923,13712,88.888889,50,?
ionosphere,3,2,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,29,6,0,82.857143,17.142857,0,0.567901,0.171429,0.414039,37.551663,87.159659,32.502297,6444,-6411.497703,0.928637,184.114286,-183.185649,19.812657,0.566076,60.957714,0.5,6,0,0,1,23,0.5,6,1,0.5,0.666667,0.629724,0.75,0.671429,0.828571,0.328571,0.671429,0.171429,0.864039,0.828571,0.80989,0.629724,0.75,0.751386,0.775641,0.828571,0.001,0,0,0,0,0,195221,100232,13403,82.857143,50,?
ionosphere,3,3,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,31,4,0,88.571429,11.428571,0,0.724409,0.114286,0.338062,25.034442,71.165564,32.502297,4296,-4263.497703,0.928637,122.742857,-121.81422,24.042537,0.68693,73.971809,0.666667,8,0,0,1,23,0.333333,4,1,0.666667,0.8,0.753592,0.833333,0.780952,0.885714,0.219048,0.780952,0.114286,0.902646,0.885714,0.878857,0.753592,0.833333,0.827543,0.86,0.885714,0.001,0,0,0,0,0,195221,100232,13403,88.571429,50,?
ionosphere,3,4,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,31,4,0,88.571429,11.428571,0,0.735849,0.114286,0.338062,25.034442,71.165564,32.502297,3366.269504,-3333.767207,0.928637,96.179129,-95.250492,24.042537,0.68693,73.971809,0.75,9,0.043478,1,0.956522,22,0.25,3,0.9,0.75,0.818182,0.742352,0.849638,0.745205,0.885714,0.179193,0.820807,0.114286,0.886857,0.885714,0.8829,0.742352,0.85559,0.831302,0.867424,0.885714,0.001,0.001,0,0,0,0,195221,100232,13403,88.571429,50,?
ionosphere,3,5,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,32,3,0,91.428571,8.571429,0,0.805915,0.08912,0.293462,19.521838,61.776844,32.502297,1281.931213,-1249.428916,0.928637,36.626606,-35.697969,25.974367,0.742125,79.915483,0.833333,10,0.043478,1,0.956522,22,0.166667,2,0.909091,0.833333,0.869565,0.807607,0.932971,0.855718,0.914286,0.124431,0.875569,0.085714,0.914069,0.914286,0.913334,0.807607,0.941304,0.91897,0.902868,0.914286,0.002,0,0,0,0,0,195221,100232,13403,91.428571,51.428571,?
ionosphere,3,6,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,28,7,0,80,20,0,0.518664,0.2,0.447214,43.139535,92.521868,33.329976,6475.739291,-6442.409315,0.952285,185.021123,-184.068838,18.486822,0.528195,55.466053,0.461538,6,0,0,1,22,0.538462,7,1,0.461538,0.631579,0.59172,0.769231,0.70989,0.8,0.338462,0.661538,0.2,0.848276,0.8,0.776883,0.59172,0.769231,0.757551,0.747162,0.8,0.001,0.001,0,0.015625,0,15.625,195221,100232,13403,80,50,?
ionosphere,3,7,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,29,6,0,82.857143,17.142857,0,0.594595,0.171429,0.414039,36.976745,85.658605,33.329976,5407.510089,-5374.180114,0.952285,154.500288,-153.548003,20.607272,0.588779,61.828045,0.538462,7,0,0,1,22,0.461538,6,1,0.538462,0.7,0.650444,0.795455,0.749695,0.828571,0.29011,0.70989,0.171429,0.865306,0.828571,0.813143,0.650444,0.795455,0.785522,0.79,0.828571,0.001,0,0,0,0,0,195221,100232,13403,82.857143,50,?
ionosphere,3,8,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,27,8,0,77.142857,22.857143,0,0.459459,0.228571,0.478091,49.302326,98.910037,33.329976,7872.90298,-7839.573004,0.952285,224.940085,-223.9878,16.366371,0.467611,49.10406,0.461538,6,0.045455,1,0.954545,21,0.538462,7,0.857143,0.461538,0.6,0.502616,0.695804,0.595604,0.771429,0.355345,0.644655,0.228571,0.789796,0.771429,0.750857,0.502616,0.699101,0.68621,0.72,0.771429,0.001,0,0,0,0,0,195221,100232,13403,77.142857,50,?
ionosphere,3,9,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,29,6,0,82.857143,17.142857,0,0.594595,0.171429,0.414039,36.976749,85.658605,33.329976,5407.510091,-5374.180115,0.952285,154.500288,-153.548003,20.607271,0.588779,61.828041,0.538462,7,0,0,1,22,0.461538,6,1,0.538462,0.7,0.650444,0.807692,0.758242,0.828571,0.29011,0.70989,0.171429,0.865306,0.828571,0.813143,0.650444,0.807692,0.793802,0.79,0.828571,0.001,0.001,0,0,0,0,195221,100232,13403,82.857143,50,?
ionosphere,3,10,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,31,4,0,88.571429,11.428571,0,0.738806,0.114286,0.338062,24.651163,69.939958,33.329976,4296,-4262.670024,0.952285,122.742857,-121.790572,24.848174,0.709948,74.55203,0.692308,9,0,0,1,22,0.307692,4,1,0.692308,0.818182,0.765375,0.846154,0.806593,0.885714,0.193407,0.806593,0.114286,0.903297,0.885714,0.880087,0.765375,0.846154,0.83146,0.867424,0.885714,0.002,0,0,0,0,0,195221,100232,13403,88.571429,50,?
ionosphere,4,1,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,315,36,29,7,0,80.555556,19.444444,0,0.540146,0.194444,0.440959,42.178293,91.804208,33.969909,6497.379717,-6463.409808,0.943609,180.48277,-179.539161,19.140744,0.531687,56.346174,0.538462,7,0.043478,1,0.956522,22,0.461538,6,0.875,0.538462,0.666667,0.571876,0.759197,0.705128,0.805556,0.310572,0.689428,0.194444,0.817956,0.805556,0.791939,0.571876,0.759197,0.756819,0.764706,0.805556,0.002,0,0,0,0,0,194912,99923,13712,80.555556,50,?
ionosphere,4,2,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,32,3,0,91.428571,8.571429,0,0.797688,0.085724,0.29277,18.77793,61.631187,32.502297,2197.000484,-2164.498187,0.928637,62.771442,-61.842805,26.156993,0.747343,80.477368,0.75,9,0,0,1,23,0.25,3,1,0.75,0.857143,0.814531,0.90942,0.8829,0.914286,0.164286,0.835714,0.085714,0.924176,0.914286,0.910787,0.814531,0.90942,0.904174,0.897959,0.914286,0.001,0,0,0,0,0,195221,100232,13403,91.428571,50,?
ionosphere,4,3,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,28,7,0,80,20,0,0.484211,0.199929,0.447056,43.794798,94.109973,32.502297,6452.659742,-6420.157445,0.928637,184.361707,-183.43307,17.701289,0.505751,54.461655,0.416667,5,0,0,1,23,0.583333,7,1,0.416667,0.588235,0.565194,0.75,0.671429,0.8,0.383333,0.616667,0.2,0.846667,0.8,0.772031,0.565194,0.75,0.751386,0.72808,0.8,0.001,0.001,0,0,0,0,195221,100232,13403,80,50,?
ionosphere,4,4,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,30,5,0,85.714286,14.285714,0,0.647887,0.142857,0.377964,31.293053,79.565519,32.502297,5370,-5337.497703,0.928637,153.428571,-152.499934,21.927597,0.626503,67.464762,0.583333,7,0,0,1,23,0.416667,5,1,0.583333,0.736842,0.692219,0.791667,0.72619,0.857143,0.27381,0.72619,0.142857,0.882653,0.857143,0.845349,0.692219,0.791667,0.788776,0.819401,0.857143,0.001,0,0,0,0,0,195221,100232,13403,85.714286,50,?
ionosphere,4,5,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,27,8,0,77.142857,22.857143,0,0.448819,0.228501,0.477944,50.053409,100.612233,32.502297,5658.54258,-5626.040283,0.928637,161.672645,-160.744008,15.586349,0.445324,47.954608,0.5,6,0.086957,2,0.913043,21,0.5,6,0.75,0.5,0.6,0.4669,0.744565,0.582672,0.771429,0.358385,0.641615,0.228571,0.768254,0.771429,0.757714,0.4669,0.754089,0.727968,0.72,0.771429,0.002,0,0.015625,0,15.625,0,195221,100232,13403,77.142857,50,?
ionosphere,4,6,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,31,4,0,88.571429,11.428571,0,0.738806,0.114286,0.338062,24.651163,69.939958,33.329976,4296,-4262.670024,0.952285,122.742857,-121.790572,24.848174,0.709948,74.55203,0.692308,9,0,0,1,22,0.307692,4,1,0.692308,0.818182,0.765375,0.846154,0.806593,0.885714,0.193407,0.806593,0.114286,0.903297,0.885714,0.880087,0.765375,0.846154,0.83146,0.867424,0.885714,0.001,0,0,0,0,0,195221,100232,13403,88.571429,50,?
ionosphere,4,7,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,28,7,0,80,20,0,0.518664,0.2,0.447214,43.139535,92.521868,33.329976,6478.624681,-6445.294705,0.952285,185.103562,-184.151277,18.486822,0.528195,55.466053,0.461538,6,0,0,1,22,0.538462,7,1,0.461538,0.631579,0.59172,0.769231,0.70989,0.8,0.338462,0.661538,0.2,0.848276,0.8,0.776883,0.59172,0.769231,0.757551,0.747162,0.8,0.001,0,0,0,0,0,195221,100232,13403,80,50,?
ionosphere,4,8,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,29,6,0,82.857143,17.142857,0,0.594595,0.171429,0.414039,36.976744,85.658605,33.329976,6444,-6410.670024,0.952285,184.114286,-183.162001,20.607272,0.588779,61.828045,0.538462,7,0,0,1,22,0.461538,6,1,0.538462,0.7,0.650444,0.758741,0.70989,0.828571,0.29011,0.70989,0.171429,0.865306,0.828571,0.813143,0.650444,0.758741,0.752789,0.79,0.828571,0.001,0,0,0,0,0,195221,100232,13403,82.857143,50,?
ionosphere,4,9,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.085714,0.29277,18.488372,60.56978,33.329976,2462.507519,-2429.177543,0.952285,70.357358,-69.405073,26.968624,0.770532,80.914022,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.898601,0.826956,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.898601,0.875934,0.906667,0.914286,0.001,0.001,0,0,0,0,195221,100232,13403,91.428571,50,?
ionosphere,4,10,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,31,4,0,88.571429,11.428571,0,0.738806,0.114356,0.338062,24.666401,69.940012,33.329976,4296.003572,-4262.673596,0.952285,122.742959,-121.790674,24.844602,0.709846,74.541314,0.692308,9,0,0,1,22,0.307692,4,1,0.692308,0.818182,0.765375,0.846154,0.806593,0.885714,0.193407,0.806593,0.114286,0.903297,0.885714,0.880087,0.765375,0.846154,0.83146,0.867424,0.885714,0.001,0.001,0,0,0,0,195221,100232,13403,88.571429,50,?
ionosphere,5,1,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,315,36,32,4,0,88.888889,11.111111,0,0.750865,0.111136,0.333333,24.107371,69.397465,33.969909,2231.677627,-2197.707719,0.943609,61.991045,-61.047437,25.494785,0.708188,75.051086,0.769231,10,0.043478,1,0.956522,22,0.230769,3,0.909091,0.769231,0.833333,0.756759,0.892977,0.819945,0.888889,0.163136,0.836864,0.111111,0.890505,0.888889,0.886574,0.756759,0.90366,0.877717,0.875,0.888889,0.002,0,0,0,0,0,194912,99923,13712,88.888889,50,?
ionosphere,5,2,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,35,0,0,100,0,0,1,0.00001,0.000057,0.002099,0.011933,32.502297,0.000484,32.501813,0.928637,0.000014,0.928623,32.501813,0.928623,99.998511,1,12,0,0,1,23,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.002,0,0,0,0,0,195221,100232,13403,100,50,?
ionosphere,5,3,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,30,5,0,85.714286,14.285714,0,0.647887,0.142857,0.377964,31.293053,79.565519,32.502297,5370,-5337.497703,0.928637,153.428571,-152.499934,21.927597,0.626503,67.464762,0.583333,7,0,0,1,23,0.416667,5,1,0.583333,0.736842,0.692219,0.782609,0.72619,0.857143,0.27381,0.72619,0.142857,0.882653,0.857143,0.845349,0.692219,0.782609,0.784618,0.819401,0.857143,0.001,0,0,0,0,0,195221,100232,13403,85.714286,50,?
ionosphere,5,4,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.028571,0.169031,6.258611,35.582782,32.502297,1074,-1041.497703,0.928637,30.685714,-29.757077,30.387357,0.86821,93.492952,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,0.956522,0.945238,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,0.956522,0.952705,0.967623,0.971429,0.002,0,0,0,0,0,195221,100232,13403,97.142857,50,?
ionosphere,5,5,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,32,3,0,91.428571,8.571429,0,0.805915,0.085714,0.29277,18.775832,61.631186,32.502297,2396.143547,-2363.64125,0.928637,68.461244,-67.532607,26.157477,0.747356,80.478857,0.833333,10,0.043478,1,0.956522,22,0.166667,2,0.909091,0.833333,0.869565,0.807607,0.894928,0.814719,0.914286,0.124431,0.875569,0.085714,0.914069,0.914286,0.913334,0.807607,0.897308,0.878183,0.902868,0.914286,0.002,0,0,0,0,0,195221,100232,13403,91.428571,50,?
ionosphere,5,6,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.085714,0.29277,18.488372,60.56978,33.329976,3222,-3188.670024,0.952285,92.057143,-91.104858,26.968624,0.770532,80.914023,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.884615,0.854945,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.884615,0.870694,0.902868,0.914286,0.001,0,0.015625,0,15.625,0,195221,100232,13403,91.428571,50,?
ionosphere,5,7,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,28,7,0,80,20,0,0.518664,0.196594,0.439994,42.40495,91.028162,33.329976,6447.068517,-6413.738542,0.952285,184.201958,-183.249673,18.669931,0.533427,56.015436,0.461538,6,0,0,1,22,0.538462,7,1,0.461538,0.631579,0.59172,0.769231,0.70989,0.8,0.338462,0.661538,0.2,0.848276,0.8,0.776883,0.59172,0.769231,0.757551,0.747162,0.8,0.002,0.001,0,0,0,0,195221,100232,13403,82.857143,51.428571,?
ionosphere,5,8,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,28,7,0,80,20,0,0.550459,0.199999,0.447211,43.139255,92.521268,33.329976,5419.051697,-5385.721721,0.952285,154.830048,-153.877763,18.486887,0.528197,55.466249,0.615385,8,0.090909,2,0.909091,20,0.384615,5,0.8,0.615385,0.695652,0.560968,0.79021,0.758242,0.8,0.275524,0.724476,0.2,0.8,0.8,0.79334,0.560968,0.79021,0.785133,0.773358,0.8,0.001,0.001,0,0,0,0,195221,100232,13403,80,50,?
ionosphere,5,9,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,30,5,0,85.714286,14.285714,0,0.667932,0.142857,0.377964,30.813953,78.19525,33.329976,4339.282324,-4305.952348,0.952285,123.979495,-123.02721,22.727723,0.649364,68.190038,0.615385,8,0,0,1,22,0.384615,5,1,0.615385,0.761905,0.708113,0.846154,0.806593,0.857143,0.241758,0.758242,0.142857,0.883598,0.857143,0.847425,0.708113,0.846154,0.83146,0.829932,0.857143,0.002,0,0,0,0,0,195221,100232,13403,85.714286,50,?
ionosphere,5,10,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,30,5,0,85.714286,14.285714,0,0.667932,0.142857,0.377964,30.813953,78.19525,33.329976,5370,-5336.670024,0.952285,153.428571,-152.476286,22.727723,0.649364,68.190038,0.615385,8,0,0,1,22,0.384615,5,1,0.615385,0.761905,0.708113,0.807692,0.758242,0.857143,0.241758,0.758242,0.142857,0.883598,0.857143,0.847425,0.708113,0.807692,0.793802,0.829932,0.857143,0.002,0,0,0,0,0,195221,100232,13403,85.714286,50,?
ionosphere,6,1,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,315,36,31,5,0,86.111111,13.888889,0,0.671533,0.138889,0.372678,30.127352,77.588717,33.969909,4323.411206,-4289.441297,0.943609,120.094756,-119.151147,23.377648,0.649379,68.818696,0.615385,8,0,0,1,23,0.384615,5,1,0.615385,0.761905,0.710981,0.846154,0.803419,0.861111,0.245726,0.754274,0.138889,0.885913,0.861111,0.851385,0.710981,0.846154,0.834362,0.831933,0.861111,0.001,0.001,0,0,0,0,194912,99923,13712,86.111111,50,?
ionosphere,6,2,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,33,2,0,94.285714,5.714286,0,0.877622,0.057143,0.239046,12.325581,49.455019,33.329976,1209.613334,-1176.283358,0.952285,34.560381,-33.608096,29.089075,0.831116,87.276015,0.923077,12,0.045455,1,0.954545,21,0.076923,1,0.923077,0.923077,0.923077,0.877622,0.938811,0.880642,0.942857,0.065235,0.934765,0.057143,0.942857,0.942857,0.942857,0.877622,0.947602,0.924966,0.938811,0.942857,0.002,0,0,0,0,0,195221,100232,13403,94.285714,50,?
ionosphere,6,3,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,27,8,0,77.142857,22.857143,0,0.477612,0.228571,0.478091,49.302326,98.910037,33.329976,6594.040284,-6560.710309,0.952285,188.401151,-187.448866,16.366371,0.467611,49.10406,0.538462,7,0.090909,2,0.909091,20,0.461538,6,0.777778,0.538462,0.636364,0.494788,0.736014,0.642582,0.771429,0.323876,0.676124,0.228571,0.772405,0.771429,0.760173,0.494788,0.741508,0.722131,0.734848,0.771429,0.002,0,0,0,0,0,195221,100232,13403,77.142857,50,?
ionosphere,6,4,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,29,6,0,82.857143,17.142857,0,0.620939,0.17149,0.414016,36.989916,85.653862,33.329976,4342.170297,-4308.840321,0.952285,124.062008,-123.109723,20.604185,0.588691,61.818781,0.692308,9,0.090909,2,0.909091,20,0.307692,4,0.818182,0.692308,0.75,0.625956,0.825175,0.792607,0.828571,0.227173,0.772827,0.171429,0.827706,0.828571,0.825155,0.625956,0.825175,0.816945,0.809783,0.828571,0.001,0,0,0,0,0,195221,100232,13403,82.857143,50,?
ionosphere,6,5,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,28,7,0,80,20,0,0.535104,0.200514,0.447224,43.25038,92.524006,33.329976,6498.848596,-6465.518621,0.952285,185.681388,-184.729103,18.460637,0.527447,55.38749,0.538462,7,0.045455,1,0.954545,21,0.461538,6,0.875,0.538462,0.666667,0.567295,0.744755,0.634341,0.8,0.306993,0.693007,0.2,0.813889,0.8,0.786395,0.567295,0.751349,0.723954,0.761905,0.8,0.001,0,0,0,0,0,195221,100232,13403,80,50,?
ionosphere,6,6,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,29,6,0,82.857143,17.142857,0,0.608209,0.170915,0.412807,36.865899,85.403756,33.329976,4333.536256,-4300.20628,0.952285,123.815322,-122.863037,20.633457,0.589527,61.906607,0.615385,8,0.045455,1,0.954545,21,0.384615,5,0.888889,0.615385,0.727273,0.630081,0.835664,0.798901,0.828571,0.258641,0.741359,0.171429,0.837851,0.828571,0.82013,0.630081,0.835664,0.824015,0.801136,0.828571,0.001,0.001,0,0.015625,0,15.625,195221,100232,13403,82.857143,50,?
ionosphere,6,7,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,28,7,0,80,20,0,0.507042,0.199929,0.447056,43.794798,94.109973,32.502297,5473.877615,-5441.375318,0.928637,156.396503,-155.467866,17.701289,0.505751,54.461655,0.5,6,0.043478,1,0.956522,22,0.5,6,0.857143,0.5,0.631579,0.541736,0.768116,0.644345,0.8,0.343478,0.656522,0.2,0.810204,0.8,0.783488,0.541736,0.775259,0.755748,0.747162,0.8,0.001,0,0,0,0,0,195221,100232,13403,80,50,?
ionosphere,6,8,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,20191104.1033,316,35,28,7,0,80,20,0,0.484211,0.2,0.447213,43.810235,94.143109,32.502297,6461.312349,-6428.810053,0.928637,184.608924,-183.680287,17.697726,0.505649,54.450694,0.416667,5,0,0,1,23,0.583333,7,1,0.416667,0.588235,0.565194,0.75,0.671429,0.8,0.383333,0.616667,0.2,0.846667,0.8,0.772031,0.565194,0.75,0.751386,0.72808,0.8,0.001,0.001,0,0,0,0,195221,100232,13403,80,50,?
